host_ip,window_start,alpha1_norm,alpha2,alpha3,score,is_attack_any,is_attack_src,src_attack
34.224.130.42,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
35.163.77.58,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.15.143.191,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.5.10.168,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.71.43.244,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.143.80,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
54.230.36.235,2017-07-04 09:15:00+00:00,0.11920292202211755,1.0,0.8406593406593407,0.5998789710066492,False,False,
64.4.54.22,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
208.84.244.116,2017-07-04 09:15:00+00:00,0.11920292202211755,1.0,0.8333333333333334,0.597681168808847,False,False,
212.48.7.148,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
23.194.110.28,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
23.194.141.170,2017-07-04 09:15:00+00:00,0.11920292202211755,1.0,0.8333333333333334,0.597681168808847,False,False,
23.194.180.207,2017-07-04 09:15:00+00:00,0.11920292202211755,1.0,0.8333333333333334,0.597681168808847,False,False,
52.212.125.230,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.216.86.3,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
66.61.168.89,2017-07-04 09:15:00+00:00,0.11920292202211755,1.0,0.8333333333333334,0.597681168808847,False,False,
107.21.37.12,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
146.20.129.118,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
178.250.0.75,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
188.64.84.11,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
188.64.84.12,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
188.64.84.15,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
188.64.84.25,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
188.64.85.35,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
188.64.85.40,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
188.64.85.42,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
188.64.85.44,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
188.64.85.69,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
188.64.85.73,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
188.64.85.79,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
188.64.85.80,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
188.64.85.92,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
188.64.85.98,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
193.111.38.243,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
193.111.38.245,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
193.111.38.250,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
193.111.38.254,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
34.192.134.35,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
34.192.139.116,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
34.200.160.91,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
46.229.145.1,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
46.229.145.10,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
46.229.145.32,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
46.229.145.40,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
46.229.145.47,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
46.229.145.48,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
46.229.145.50,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
46.229.145.52,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.20.83.15,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.216.65.40,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.3.147.117,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.45.162.230,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.5.156.65,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.64.105,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
69.168.85.7,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
85.194.240.107,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
34.225.197.241,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
8.6.0.1,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,0.0,0.04768116880884702,False,False,
8.0.6.4,2017-07-04 09:15:00+00:00,0.11920292202211755,0.0,0.0,0.04768116880884702,False,False,
192.168.10.12,2017-07-04 09:20:00+00:00,0.2551188240307086,0.5,0.3870967741935484,0.368176561870348,False,False,
192.168.10.17,2017-07-04 09:20:00+00:00,0.17978038255682716,0.6058823529411764,0.6504854368932038,0.44882248997304497,False,False,
192.168.10.51,2017-07-04 09:20:00+00:00,0.2284026044264021,0.5454545454545454,0.624390243902439,0.44231447857765616,False,False,
192.168.10.9,2017-07-04 09:20:00+00:00,0.14340125504324375,0.8302752293577982,0.6307692307692307,0.49567384005540616,False,False,
192.168.10.16,2017-07-04 09:20:00+00:00,0.40117544391053217,0.5331412103746398,0.5538461538461539,0.486566386830451,False,False,
192.168.10.19,2017-07-04 09:20:00+00:00,0.12060563068345079,0.4032258064516129,0.6063829787234043,0.35112488782588547,False,False,
192.168.10.15,2017-07-04 09:20:00+00:00,0.8601328007732582,0.8301886792452831,0.9,0.8631097240828882,False,False,
192.168.10.5,2017-07-04 09:20:00+00:00,0.2623170910970755,0.7522123893805309,0.6195652173913043,0.5164601184703808,False,False,
192.168.10.14,2017-07-04 09:20:00+00:00,0.12472019523403799,0.7283950617283951,0.5616438356164384,0.43689974729706527,False,False,
192.168.10.25,2017-07-04 09:20:00+00:00,0.1866382682134765,0.8133333333333334,0.7816091954022988,0.5531380659060803,False,False,
192.168.10.8,2017-07-04 09:20:00+00:00,0.187235453305372,0.756578947368421,0.9068825910931174,0.5739326428606103,False,False,
104.106.250.198,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
104.113.62.61,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
104.154.130.226,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,0.6415094339622642,0.24013399899752627,False,False,
192.168.10.50,2017-07-04 09:20:00+00:00,0.15043327266251807,0.5714285714285714,0.6552748885586924,0.42818434706118635,True,False,
104.16.125.228,2017-07-04 09:20:00+00:00,1.0,1.0,0.8367346938775511,0.9510204081632653,False,False,
104.16.24.216,2017-07-04 09:20:00+00:00,0.1315275557308025,0.0,1.0,0.352611022292321,False,False,
104.16.25.216,2017-07-04 09:20:00+00:00,0.13022341770260437,1.0,0.9510204081632653,0.6373954895300213,False,False,
104.16.26.216,2017-07-04 09:20:00+00:00,0.11920292202211755,0.8,0.8241469816272966,0.534925263297036,False,False,
104.16.27.216,2017-07-04 09:20:00+00:00,0.1355498260563154,0.0,1.0,0.35421993042252614,False,False,
104.19.193.102,2017-07-04 09:20:00+00:00,0.13022342068706383,0.0,1.0,0.3520893682748255,False,False,
104.19.194.102,2017-07-04 09:20:00+00:00,0.13022342021055655,0.0,0.654054054054054,0.24830558430043884,False,False,
104.193.83.57,2017-07-04 09:20:00+00:00,0.15353235253199604,0.0,1.0,0.3614129410127984,False,False,
104.196.116.189,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
104.196.189.120,2017-07-04 09:20:00+00:00,0.1302234233615415,1.0,0.5702479338842975,0.5231637495099059,False,False,
104.199.123.9,2017-07-04 09:20:00+00:00,0.11920292202211755,1.0,0.7827225130890052,0.5824979227355486,False,False,
104.20.10.37,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
104.20.11.37,2017-07-04 09:20:00+00:00,0.11920292202211755,1.0,0.654054054054054,0.5438973850250632,False,False,
104.20.57.245,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
104.24.96.3,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
104.244.43.48,2017-07-04 09:20:00+00:00,0.13485045080929747,0.0,1.0,0.353940180323719,False,False,
104.244.46.7,2017-07-04 09:20:00+00:00,0.11920292202211755,1.0,0.6415094339622642,0.5401339989975262,False,False,
104.84.149.185,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
104.88.12.52,2017-07-04 09:20:00+00:00,0.130223393568621,0.0,1.0,0.3520893574274484,False,False,
104.88.33.160,2017-07-04 09:20:00+00:00,0.13022341664046908,1.0,0.9395017793594306,0.6339399004640167,False,False,
104.88.65.156,2017-07-04 09:20:00+00:00,0.11920292202211755,1.0,0.5702479338842975,0.5187555489741362,False,False,
104.88.66.182,2017-07-04 09:20:00+00:00,0.1302234223517775,0.0,1.0,0.35208936894071097,False,False,
104.88.7.7,2017-07-04 09:20:00+00:00,0.13022341664046908,1.0,0.9395017793594306,0.6339399004640167,False,False,
104.97.80.175,2017-07-04 09:20:00+00:00,0.11920292202211755,1.0,0.5702479338842975,0.5187555489741362,False,False,
104.97.94.187,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
104.97.95.20,2017-07-04 09:20:00+00:00,0.9312801304272599,1.0,0.887459807073955,0.9387499942930906,False,False,
107.178.242.85,2017-07-04 09:20:00+00:00,0.1405514687221112,0.0,1.0,0.35622058748884444,False,False,
107.178.255.114,2017-07-04 09:20:00+00:00,0.14455465405131918,0.0,1.0,0.35782186162052765,False,False,
107.20.181.53,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
107.20.240.48,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
107.21.249.50,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
107.22.230.34,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
129.146.12.99,2017-07-04 09:20:00+00:00,0.1342588863849442,0.0,1.0,0.3537035545539777,False,False,
129.146.13.101,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
129.146.13.96,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,0.654054054054054,0.24389738502506322,False,False,
129.146.13.97,2017-07-04 09:20:00+00:00,0.13022341933405127,0.0,1.0,0.3520893677336205,False,False,
129.146.14.97,2017-07-04 09:20:00+00:00,0.11920292202211755,1.0,0.5702479338842975,0.5187555489741362,False,False,
13.107.4.50,2017-07-04 09:20:00+00:00,0.13022341814829955,1.0,0.887459807073955,0.6183273093815063,False,False,
192.168.10.3,2017-07-04 09:20:00+00:00,0.12880314100771553,0.5079365079365079,0.6992409867172675,0.41367450479921886,False,False,
13.82.187.188,2017-07-04 09:20:00+00:00,0.11920292202211755,1.0,0.9395017793594306,0.6295317026166762,False,False,
131.253.61.82,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
134.170.111.154,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,0.9014084507042254,0.3181037040201146,False,False,
136.243.131.32,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,0.5702479338842975,0.21875554897413627,False,False,
137.74.1.51,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
139.162.147.254,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
14.128.26.213,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
141.170.25.54,2017-07-04 09:20:00+00:00,0.13022341542990531,0.0,0.9037037037037037,0.3232004772830732,False,False,
149.174.66.131,2017-07-04 09:20:00+00:00,0.3639948504673596,0.0,0.74,0.3675979401869438,False,False,
149.174.66.133,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,0.5702479338842975,0.21875554897413627,False,False,
149.174.66.134,2017-07-04 09:20:00+00:00,0.11920292202211755,1.0,0.5702479338842975,0.5187555489741362,False,False,
149.56.30.199,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
151.101.0.166,2017-07-04 09:20:00+00:00,0.1384324382350159,1.0,0.6902654867256637,0.5624526213117055,False,False,
151.101.0.175,2017-07-04 09:20:00+00:00,0.1365170494596902,0.0,1.0,0.3546068197838761,False,False,
151.101.0.207,2017-07-04 09:20:00+00:00,0.13597797638578263,1.0,0.9470198675496688,0.6384971508192137,False,False,
151.101.1.108,2017-07-04 09:20:00+00:00,0.1219818489779066,0.75,0.8330404217926186,0.5237048661289482,False,False,
151.101.192.166,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,0.5702479338842975,0.21875554897413627,False,False,
151.101.2.109,2017-07-04 09:20:00+00:00,0.11920292202211755,1.0,0.6902654867256637,0.5547608148265462,False,False,
151.101.2.2,2017-07-04 09:20:00+00:00,0.15703197954647308,0.0,0.5702479338842975,0.23388717198387848,False,False,
151.101.20.166,2017-07-04 09:20:00+00:00,0.14962849099076428,0.0,1.0,0.3598513963963057,False,False,
151.101.208.175,2017-07-04 09:20:00+00:00,0.13354219946324705,0.0,1.0,0.3534168797852988,False,False,
151.101.209.108,2017-07-04 09:20:00+00:00,0.1334741247622928,0.0,1.0,0.3533896499049171,False,False,
151.101.44.68,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
151.101.64.175,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,0.654054054054054,0.24389738502506322,False,False,
151.101.65.108,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,0.654054054054054,0.24389738502506322,False,False,
152.163.13.4,2017-07-04 09:20:00+00:00,0.9675278964729567,0.5,0.7568627450980392,0.7640699821185944,False,False,
152.163.13.6,2017-07-04 09:20:00+00:00,0.13022341463068976,1.0,0.5702479338842975,0.5231637460175651,False,False,
152.163.56.2,2017-07-04 09:20:00+00:00,0.1251513494551691,0.4,0.703125,0.38099803978206764,False,False,
152.163.66.131,2017-07-04 09:20:00+00:00,0.14238524477017006,1.0,0.5702479338842975,0.5280284780733573,False,False,
153.120.128.154,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
157.240.18.19,2017-07-04 09:20:00+00:00,0.12136805874870861,0.3333333333333333,0.6700819672131147,0.34957181366341783,False,False,
157.240.18.35,2017-07-04 09:20:00+00:00,0.12289467094865456,0.375,0.7496012759170654,0.3865382511545814,False,False,
157.240.18.5,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,0.5702479338842975,0.21875554897413627,False,False,
157.240.2.35,2017-07-04 09:20:00+00:00,0.1370633876054071,1.0,0.9176882661996497,0.6301318349020577,False,False,
157.56.77.141,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,0.9395017793594306,0.3295317026166762,False,False,
158.255.65.22,2017-07-04 09:20:00+00:00,0.11920292202211755,1.0,0.8789625360230547,0.6113699296157634,False,False,
161.170.238.122,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
162.208.22.39,2017-07-04 09:20:00+00:00,0.14593927217435926,0.5714285714285714,0.9228346456692913,0.5066546739991025,False,False,
162.213.33.50,2017-07-04 09:20:00+00:00,0.11920292202211755,1.0,0.654054054054054,0.5438973850250632,False,False,
162.247.242.18,2017-07-04 09:20:00+00:00,0.13022325580805716,1.0,0.9339622641509434,0.6322779815685059,False,False,
162.248.16.28,2017-07-04 09:20:00+00:00,0.13736274432677698,0.6666666666666666,0.6503267973856209,0.4500431369463971,False,False,
162.248.16.50,2017-07-04 09:20:00+00:00,0.13586277170483568,1.0,0.6902654867256637,0.5614247546996334,False,False,
162.252.74.14,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
164.100.222.71,2017-07-04 09:20:00+00:00,0.11920292202211755,1.0,0.6944444444444444,0.5560145021421803,False,False,
165.254.34.90,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
169.55.70.149,2017-07-04 09:20:00+00:00,0.13022342199651166,0.0,1.0,0.35208936879860464,False,False,
169.55.70.153,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
169.60.66.38,2017-07-04 09:20:00+00:00,0.13100829733049416,0.6666666666666666,0.5987460815047022,0.43202714338360826,False,False,
169.60.66.39,2017-07-04 09:20:00+00:00,0.13022342087755295,0.0,1.0,0.35208936835102117,False,False,
172.16.0.1,2017-07-04 09:20:00+00:00,0.11920292202211755,1.0,0.4375,0.478931168808847,True,True,FTP-Patator
172.217.10.10,2017-07-04 09:20:00+00:00,0.1497466618813893,0.0,1.0,0.3598986647525557,False,False,
172.217.10.131,2017-07-04 09:20:00+00:00,0.14044840992881247,1.0,0.9484304932735426,0.6407085119535878,False,False,
172.217.10.18,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
172.217.10.228,2017-07-04 09:20:00+00:00,0.9999990885202391,0.5,0.7001499250374812,0.7600446129193401,False,False,
172.217.10.230,2017-07-04 09:20:00+00:00,0.14080508467200656,0.0,1.0,0.3563220338688026,False,False,
172.217.10.234,2017-07-04 09:20:00+00:00,0.13818063303333614,0.0,1.0,0.35527225321333444,False,False,
172.217.10.238,2017-07-04 09:20:00+00:00,0.21840647801969,0.391304347826087,0.7076167076167077,0.4170389078407144,False,False,
172.217.10.34,2017-07-04 09:20:00+00:00,0.4918332067744963,0.42857142857142855,0.7140845070422535,0.5395300633939031,False,False,
172.217.10.42,2017-07-04 09:20:00+00:00,0.1407503038658285,0.0,0.5702479338842975,0.22737450171162066,False,False,
172.217.10.6,2017-07-04 09:20:00+00:00,0.14365269886546048,0.0,1.0,0.35746107954618417,False,False,
172.217.10.97,2017-07-04 09:20:00+00:00,0.9999999999989739,0.0,1.0,0.6999999999995896,False,False,
172.217.10.99,2017-07-04 09:20:00+00:00,0.16070333775429904,0.6666666666666666,0.8592592592592593,0.5220591128794974,False,False,
172.217.11.34,2017-07-04 09:20:00+00:00,0.9965020030320948,0.4,0.7001499250374812,0.7286457787240823,False,False,
172.217.11.35,2017-07-04 09:20:00+00:00,0.14879712343719118,0.0,1.0,0.35951884937487644,False,False,
172.217.11.36,2017-07-04 09:20:00+00:00,0.13282682251183137,0.0,1.0,0.3531307290047325,False,False,
172.217.11.42,2017-07-04 09:20:00+00:00,0.13092760114585797,1.0,0.6415094339622642,0.5448238706470224,False,False,
172.217.11.46,2017-07-04 09:20:00+00:00,0.8396385517995416,0.3333333333333333,0.6948905109489051,0.6443225740044882,False,False,
172.217.11.6,2017-07-04 09:20:00+00:00,0.999791065955397,0.23076923076923078,0.7392857142857143,0.6909329098986423,False,False,
172.217.12.134,2017-07-04 09:20:00+00:00,0.5745095940074222,0.2857142857142857,0.6838810641627543,0.5206824425660809,False,False,
172.217.12.136,2017-07-04 09:20:00+00:00,0.13022342358517458,1.0,0.6902654867256637,0.5591690154517689,False,False,
172.217.12.142,2017-07-04 09:20:00+00:00,0.2936372765429638,0.0,1.0,0.41745491061718554,False,False,
172.217.12.161,2017-07-04 09:20:00+00:00,0.436644362061206,0.36363636363636365,0.7165354330708662,0.49870928383665136,False,False,
172.217.12.162,2017-07-04 09:20:00+00:00,0.1304298204237191,0.0,1.0,0.3521719281694876,False,False,
172.217.12.163,2017-07-04 09:20:00+00:00,0.9997179017265473,0.4,0.7233468286099864,0.7368912092736148,False,False,
172.217.12.170,2017-07-04 09:20:00+00:00,0.13875971639142234,0.0,1.0,0.35550388655656895,False,False,
172.217.12.174,2017-07-04 09:20:00+00:00,0.16483158140233198,0.0,1.0,0.3659326325609328,False,False,
172.217.12.195,2017-07-04 09:20:00+00:00,0.15906383368696922,0.0,1.0,0.36362553347478765,False,False,
172.217.12.206,2017-07-04 09:20:00+00:00,0.17449159916492954,0.3333333333333333,0.9468302658486708,0.45384571942057306,False,False,
172.217.17.110,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
172.217.17.131,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
172.217.17.99,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,0.5702479338842975,0.21875554897413627,False,False,
172.217.20.78,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
172.217.3.110,2017-07-04 09:20:00+00:00,0.14720903767089927,0.3,0.8742393509127789,0.4111554203421933,False,False,
172.217.3.98,2017-07-04 09:20:00+00:00,0.15713708573585186,0.2,0.8900255754475703,0.38986250692861185,False,False,
172.217.3.99,2017-07-04 09:20:00+00:00,0.15001547019045344,0.0,1.0,0.36000618807618134,False,False,
172.217.6.206,2017-07-04 09:20:00+00:00,0.1536777759265142,0.0,1.0,0.36147111037060564,False,False,
172.217.6.226,2017-07-04 09:20:00+00:00,0.9793948771514919,0.25,0.6850828729281768,0.6722828127390499,False,False,
172.217.6.228,2017-07-04 09:20:00+00:00,0.1336228959904412,0.3333333333333333,0.7290322580645161,0.3721588358155313,False,False,
172.217.6.232,2017-07-04 09:20:00+00:00,0.5054497129610761,0.0,1.0,0.5021798851844305,False,False,
172.217.6.237,2017-07-04 09:20:00+00:00,0.13022342224079222,0.0,1.0,0.35208936889631687,False,False,
172.217.7.2,2017-07-04 09:20:00+00:00,0.1510706630659844,0.6666666666666666,0.8731988472622478,0.522387919405068,False,False,
172.217.7.3,2017-07-04 09:20:00+00:00,0.1430993759580371,1.0,0.9195402298850575,0.6331018193487321,False,False,
172.217.7.8,2017-07-04 09:20:00+00:00,0.9735452842783361,0.0,1.0,0.6894181137113344,False,False,
172.217.9.237,2017-07-04 09:20:00+00:00,0.13464800298656854,0.0,1.0,0.35385920119462744,False,False,
172.82.206.2,2017-07-04 09:20:00+00:00,0.13420418469029338,0.0,1.0,0.3536816738761174,False,False,
173.194.208.154,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,0.5702479338842975,0.21875554897413627,False,False,
173.194.208.155,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
173.194.208.156,2017-07-04 09:20:00+00:00,0.11920292202211755,1.0,0.958041958041958,0.6350937562214345,False,False,
173.194.208.157,2017-07-04 09:20:00+00:00,0.11920292202211755,1.0,0.6944444444444444,0.5560145021421803,False,False,
173.194.66.154,2017-07-04 09:20:00+00:00,0.13774316353232577,1.0,0.6372881355932203,0.5462837060908964,False,False,
173.194.66.156,2017-07-04 09:20:00+00:00,0.1360448003234262,0.0,1.0,0.35441792012937046,False,False,
173.194.66.157,2017-07-04 09:20:00+00:00,0.13022330728296436,0.0,1.0,0.35208932291318573,False,False,
173.223.153.156,2017-07-04 09:20:00+00:00,1.0,0.0,0.7827225130890052,0.6348167539267016,False,False,
173.239.42.221,2017-07-04 09:20:00+00:00,0.13022342060326184,1.0,0.9484304932735426,0.6366185162233675,False,False,
173.241.242.143,2017-07-04 09:20:00+00:00,0.1760834298437587,0.6,0.7955625990491284,0.489102151652242,False,False,
175.111.83.1,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
176.9.122.47,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
178.124.131.3,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
178.154.131.216,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
178.172.160.16,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
178.172.160.17,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
178.172.160.2,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
178.172.160.3,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
178.172.160.4,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
178.172.160.5,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
178.172.172.44,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
178.248.238.6,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
178.248.238.8,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
178.255.83.1,2017-07-04 09:20:00+00:00,0.14722469170615682,0.375,0.8930669800235018,0.4393099706895133,False,False,
182.161.73.84,2017-07-04 09:20:00+00:00,0.13022342318874394,1.0,0.9358288770053476,0.6328380323771018,False,False,
182.161.73.86,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
183.79.250.123,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
184.24.199.203,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
184.29.129.62,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
184.29.133.169,2017-07-04 09:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
